order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order,product_id,add_to_cart_order,reordered
93275,115186,prior,9,4,17,10.0,47766.0,4.0,1.0
93275,115186,prior,9,4,17,10.0,46755.0,5.0,0.0
93275,115186,prior,9,4,17,10.0,45066.0,6.0,1.0
93275,115186,prior,9,4,17,10.0,8021.0,7.0,0.0
93275,115186,prior,9,4,17,10.0,18880.0,8.0,0.0
93275,115186,prior,9,4,17,10.0,31506.0,9.0,1.0
93275,115186,prior,9,4,17,10.0,8193.0,10.0,0.0
93275,115186,prior,9,4,17,10.0,31717.0,11.0,1.0
2149559,115186,prior,10,2,18,12.0,47766.0,1.0,1.0
2149559,115186,prior,10,2,18,12.0,45066.0,2.0,1.0
2149559,115186,prior,10,2,18,12.0,46755.0,3.0,1.0
2149559,115186,prior,10,2,18,12.0,44632.0,4.0,1.0
2149559,115186,prior,10,2,18,12.0,11182.0,5.0,1.0
2149559,115186,prior,10,2,18,12.0,36287.0,6.0,1.0
2149559,115186,prior,10,2,18,12.0,24221.0,7.0,1.0
2149559,115186,prior,10,2,18,12.0,38662.0,8.0,1.0
2149559,115186,prior,10,2,18,12.0,30489.0,9.0,0.0
2149559,115186,prior,10,2,18,12.0,25890.0,10.0,0.0
2149559,115186,prior,10,2,18,12.0,18078.0,11.0,1.0
1052826,115186,prior,11,4,18,23.0,24221.0,1.0,1.0
1052826,115186,prior,11,4,18,23.0,21903.0,2.0,1.0
1052826,115186,prior,11,4,18,23.0,15937.0,3.0,1.0
1052826,115186,prior,11,4,18,23.0,18078.0,4.0,1.0
1052826,115186,prior,11,4,18,23.0,30489.0,5.0,1.0
1052826,115186,prior,11,4,18,23.0,47626.0,6.0,1.0
1052826,115186,prior,11,4,18,23.0,45066.0,7.0,1.0
1052826,115186,prior,11,4,18,23.0,47766.0,8.0,1.0
1052826,115186,prior,11,4,18,23.0,46755.0,9.0,1.0
1052826,115186,prior,11,4,18,23.0,11933.0,10.0,1.0
1052826,115186,prior,11,4,18,23.0,8021.0,11.0,1.0
1052826,115186,prior,11,4,18,23.0,18531.0,12.0,0.0
1052826,115186,prior,11,4,18,23.0,42736.0,13.0,1.0
247452,115186,prior,12,2,15,12.0,21709.0,1.0,1.0
247452,115186,prior,12,2,15,12.0,31506.0,2.0,1.0
247452,115186,prior,12,2,15,12.0,18027.0,3.0,1.0
247452,115186,prior,12,2,15,12.0,44632.0,4.0,1.0
247452,115186,prior,12,2,15,12.0,47626.0,5.0,1.0
247452,115186,prior,12,2,15,12.0,46755.0,6.0,1.0
247452,115186,prior,12,2,15,12.0,21903.0,7.0,1.0
247452,115186,prior,12,2,15,12.0,24221.0,8.0,1.0
247452,115186,prior,12,2,15,12.0,45066.0,9.0,1.0
247452,115186,prior,12,2,15,12.0,34905.0,10.0,0.0
247452,115186,prior,12,2,15,12.0,28985.0,11.0,0.0
247452,115186,prior,12,2,15,12.0,9210.0,12.0,1.0
597727,115186,prior,13,5,9,10.0,43713.0,1.0,0.0
597727,115186,prior,13,5,9,10.0,9366.0,2.0,0.0
597727,115186,prior,13,5,9,10.0,13829.0,3.0,0.0
1618501,115186,prior,14,5,15,0.0,47500.0,1.0,1.0
1618501,115186,prior,14,5,15,0.0,21709.0,2.0,1.0
1618501,115186,prior,14,5,15,0.0,35221.0,3.0,1.0
1618501,115186,prior,14,5,15,0.0,34358.0,4.0,1.0
1618501,115186,prior,14,5,15,0.0,44632.0,5.0,1.0
1618501,115186,prior,14,5,15,0.0,15937.0,6.0,1.0
1618501,115186,prior,14,5,15,0.0,30489.0,7.0,1.0
1618501,115186,prior,14,5,15,0.0,47626.0,8.0,1.0
1618501,115186,prior,14,5,15,0.0,11933.0,9.0,1.0
1618501,115186,prior,14,5,15,0.0,21903.0,10.0,1.0
1618501,115186,prior,14,5,15,0.0,45066.0,11.0,1.0
1618501,115186,prior,14,5,15,0.0,24221.0,12.0,1.0
1618501,115186,prior,14,5,15,0.0,38662.0,13.0,1.0
1618501,115186,prior,14,5,15,0.0,35951.0,14.0,0.0
1618501,115186,prior,14,5,15,0.0,40229.0,15.0,0.0
1618501,115186,prior,14,5,15,0.0,21938.0,16.0,0.0
1618501,115186,prior,14,5,15,0.0,41757.0,17.0,1.0
1618501,115186,prior,14,5,15,0.0,17794.0,18.0,0.0
2168613,115186,prior,15,1,17,30.0,39812.0,1.0,0.0
2168613,115186,prior,15,1,17,30.0,21709.0,2.0,1.0
2168613,115186,prior,15,1,17,30.0,35221.0,3.0,1.0
2168613,115186,prior,15,1,17,30.0,31506.0,4.0,1.0
2168613,115186,prior,15,1,17,30.0,44632.0,5.0,1.0
2168613,115186,prior,15,1,17,30.0,30480.0,6.0,0.0
2168613,115186,prior,15,1,17,30.0,21903.0,7.0,1.0
2168613,115186,prior,15,1,17,30.0,30489.0,8.0,1.0
2168613,115186,prior,15,1,17,30.0,47626.0,9.0,1.0
2168613,115186,prior,15,1,17,30.0,47766.0,10.0,1.0
2168613,115186,prior,15,1,17,30.0,46755.0,11.0,1.0
2168613,115186,prior,15,1,17,30.0,11933.0,12.0,1.0
2168613,115186,prior,15,1,17,30.0,9210.0,13.0,1.0
2168613,115186,prior,15,1,17,30.0,45066.0,14.0,1.0
2168613,115186,prior,15,1,17,30.0,38662.0,15.0,1.0
1354948,115186,prior,16,1,14,7.0,26209.0,1.0,1.0
1354948,115186,prior,16,1,14,7.0,4920.0,2.0,1.0
1354948,115186,prior,16,1,14,7.0,8518.0,3.0,1.0
1354948,115186,prior,16,1,14,7.0,44632.0,4.0,1.0
1354948,115186,prior,16,1,14,7.0,21903.0,5.0,1.0
1354948,115186,prior,16,1,14,7.0,47766.0,6.0,1.0
1354948,115186,prior,16,1,14,7.0,11933.0,7.0,1.0
2202533,115186,prior,17,0,14,20.0,21709.0,1.0,1.0
2202533,115186,prior,17,0,14,20.0,35221.0,2.0,1.0
2202533,115186,prior,17,0,14,20.0,26209.0,3.0,1.0
2202533,115186,prior,17,0,14,20.0,31506.0,4.0,1.0
2202533,115186,prior,17,0,14,20.0,21903.0,5.0,1.0
2202533,115186,prior,17,0,14,20.0,30489.0,6.0,1.0
2202533,115186,prior,17,0,14,20.0,47766.0,7.0,1.0
2202533,115186,prior,17,0,14,20.0,11933.0,8.0,1.0
2202533,115186,prior,17,0,14,20.0,44632.0,9.0,1.0
2202533,115186,prior,17,0,14,20.0,46755.0,10.0,1.0
2202533,115186,prior,17,0,14,20.0,27521.0,11.0,0.0
2202533,115186,prior,17,0,14,20.0,24184.0,12.0,0.0
2202533,115186,prior,17,0,14,20.0,8021.0,13.0,1.0
2202533,115186,prior,17,0,14,20.0,11262.0,14.0,0.0
2202533,115186,prior,17,0,14,20.0,45066.0,15.0,1.0
2202533,115186,prior,17,0,14,20.0,4920.0,16.0,1.0
2202533,115186,prior,17,0,14,20.0,8518.0,17.0,1.0
1908013,115186,prior,18,1,16,15.0,34358.0,1.0,1.0
1908013,115186,prior,18,1,16,15.0,21903.0,2.0,1.0
1908013,115186,prior,18,1,16,15.0,15937.0,3.0,1.0
1908013,115186,prior,18,1,16,15.0,11933.0,4.0,1.0
1908013,115186,prior,18,1,16,15.0,46755.0,5.0,1.0
1908013,115186,prior,18,1,16,15.0,35221.0,6.0,1.0
1908013,115186,prior,18,1,16,15.0,44632.0,7.0,1.0
1908013,115186,prior,18,1,16,15.0,45066.0,8.0,1.0
1908013,115186,prior,18,1,16,15.0,38662.0,9.0,1.0
1908013,115186,prior,18,1,16,15.0,18027.0,10.0,1.0
1908013,115186,prior,18,1,16,15.0,21938.0,11.0,1.0
1908013,115186,prior,18,1,16,15.0,42075.0,12.0,0.0
290353,115186,prior,19,5,18,25.0,26209.0,1.0,1.0
290353,115186,prior,19,5,18,25.0,21903.0,2.0,1.0
290353,115186,prior,19,5,18,25.0,15937.0,3.0,1.0
290353,115186,prior,19,5,18,25.0,30489.0,4.0,1.0
290353,115186,prior,19,5,18,25.0,47626.0,5.0,1.0
290353,115186,prior,19,5,18,25.0,11933.0,6.0,1.0
290353,115186,prior,19,5,18,25.0,46755.0,7.0,1.0
290353,115186,prior,19,5,18,25.0,35221.0,8.0,1.0
290353,115186,prior,19,5,18,25.0,21709.0,9.0,1.0
290353,115186,prior,19,5,18,25.0,44632.0,10.0,1.0
290353,115186,prior,19,5,18,25.0,45066.0,11.0,1.0
100757,115186,prior,20,0,13,23.0,46709.0,1.0,0.0
100757,115186,prior,20,0,13,23.0,40721.0,2.0,0.0
100757,115186,prior,20,0,13,23.0,35951.0,3.0,1.0
100757,115186,prior,20,0,13,23.0,38662.0,4.0,1.0
100757,115186,prior,20,0,13,23.0,30489.0,5.0,1.0
100757,115186,prior,20,0,13,23.0,33846.0,6.0,0.0
100757,115186,prior,20,0,13,23.0,47626.0,7.0,1.0
100757,115186,prior,20,0,13,23.0,46755.0,8.0,1.0
100757,115186,prior,20,0,13,23.0,21903.0,9.0,1.0
100757,115186,prior,20,0,13,23.0,15937.0,10.0,1.0
100757,115186,prior,20,0,13,23.0,46979.0,11.0,0.0
100757,115186,prior,20,0,13,23.0,45066.0,12.0,1.0
100757,115186,prior,20,0,13,23.0,39275.0,13.0,0.0
100757,115186,prior,20,0,13,23.0,18078.0,14.0,1.0
100757,115186,prior,20,0,13,23.0,40706.0,15.0,1.0
100757,115186,prior,20,0,13,23.0,27521.0,16.0,1.0
100757,115186,prior,20,0,13,23.0,47766.0,17.0,1.0
100757,115186,prior,20,0,13,23.0,5818.0,18.0,0.0
100757,115186,prior,20,0,13,23.0,4920.0,19.0,1.0
100757,115186,prior,20,0,13,23.0,10017.0,20.0,0.0
833029,115186,train,21,2,14,9.0,34126.0,1.0,1.0
833029,115186,train,21,2,14,9.0,34358.0,2.0,1.0
833029,115186,train,21,2,14,9.0,31506.0,3.0,1.0
833029,115186,train,21,2,14,9.0,36287.0,4.0,1.0
833029,115186,train,21,2,14,9.0,11933.0,5.0,1.0
833029,115186,train,21,2,14,9.0,42736.0,6.0,1.0
833029,115186,train,21,2,14,9.0,35221.0,7.0,1.0
833029,115186,train,21,2,14,9.0,21709.0,8.0,1.0
833029,115186,train,21,2,14,9.0,44632.0,9.0,1.0
833029,115186,train,21,2,14,9.0,38662.0,10.0,1.0
833029,115186,train,21,2,14,9.0,30489.0,11.0,1.0
833029,115186,train,21,2,14,9.0,47626.0,12.0,1.0
833029,115186,train,21,2,14,9.0,47766.0,13.0,1.0
833029,115186,train,21,2,14,9.0,4920.0,14.0,1.0
833029,115186,train,21,2,14,9.0,10017.0,15.0,1.0
304427,119324,prior,1,0,15,,5479.0,1.0,0.0
304427,119324,prior,1,0,15,,35628.0,2.0,0.0
52195,119324,prior,2,1,10,8.0,26369.0,1.0,0.0
52195,119324,prior,2,1,10,8.0,14947.0,2.0,0.0
52195,119324,prior,2,1,10,8.0,44949.0,3.0,0.0
52195,119324,prior,2,1,10,8.0,5479.0,4.0,1.0
52195,119324,prior,2,1,10,8.0,13176.0,5.0,0.0
52195,119324,prior,2,1,10,8.0,35628.0,6.0,1.0
1258505,119324,prior,3,2,8,15.0,1511.0,1.0,0.0
1258505,119324,prior,3,2,8,15.0,26369.0,2.0,1.0
1258505,119324,prior,3,2,8,15.0,14947.0,3.0,1.0
1258505,119324,prior,3,2,8,15.0,24891.0,4.0,0.0
1258505,119324,prior,3,2,8,15.0,44949.0,5.0,1.0
1258505,119324,prior,3,2,8,15.0,5479.0,6.0,1.0
1258505,119324,prior,3,2,8,15.0,13176.0,7.0,1.0
1258505,119324,prior,3,2,8,15.0,35628.0,8.0,1.0
1258505,119324,prior,3,2,8,15.0,46738.0,9.0,0.0
3207811,119324,prior,4,1,11,6.0,26369.0,1.0,1.0
3207811,119324,prior,4,1,11,6.0,14947.0,2.0,1.0
3207811,119324,prior,4,1,11,6.0,24891.0,3.0,1.0
3207811,119324,prior,4,1,11,6.0,5479.0,4.0,1.0
3207811,119324,prior,4,1,11,6.0,13176.0,5.0,1.0
3207811,119324,prior,4,1,11,6.0,35628.0,6.0,1.0
2644760,119324,prior,5,0,12,13.0,31683.0,1.0,0.0
2644760,119324,prior,5,0,12,13.0,27968.0,2.0,0.0
2644760,119324,prior,5,0,12,13.0,5479.0,3.0,1.0
2644760,119324,prior,5,0,12,13.0,14947.0,4.0,1.0
2644760,119324,prior,5,0,12,13.0,26369.0,5.0,1.0
2644760,119324,prior,5,0,12,13.0,1511.0,6.0,1.0
2644760,119324,prior,5,0,12,13.0,35628.0,7.0,1.0
2644760,119324,prior,5,0,12,13.0,44949.0,8.0,1.0
2644760,119324,prior,5,0,12,13.0,16797.0,9.0,0.0
2644760,119324,prior,5,0,12,13.0,15649.0,10.0,0.0
2644760,119324,prior,5,0,12,13.0,8277.0,11.0,0.0
2644760,119324,prior,5,0,12,13.0,8518.0,12.0,0.0
2644760,119324,prior,5,0,12,13.0,8193.0,13.0,0.0
2644760,119324,prior,5,0,12,13.0,4920.0,14.0,0.0
2644760,119324,prior,5,0,12,13.0,42265.0,15.0,0.0
2644760,119324,prior,5,0,12,13.0,42460.0,16.0,0.0
2644760,119324,prior,5,0,12,13.0,37029.0,17.0,0.0
2644760,119324,prior,5,0,12,13.0,47766.0,18.0,0.0
2644760,119324,prior,5,0,12,13.0,18557.0,19.0,0.0
2644760,119324,prior,5,0,12,13.0,21999.0,20.0,0.0
2757977,119324,prior,6,0,12,7.0,21137.0,1.0,0.0
2757977,119324,prior,6,0,12,7.0,5479.0,2.0,1.0
2757977,119324,prior,6,0,12,7.0,35628.0,3.0,1.0
2757977,119324,prior,6,0,12,7.0,14947.0,4.0,1.0
2757977,119324,prior,6,0,12,7.0,26369.0,5.0,1.0
2757977,119324,prior,6,0,12,7.0,4920.0,6.0,1.0
2757977,119324,prior,6,0,12,7.0,8277.0,7.0,1.0
2757977,119324,prior,6,0,12,7.0,43087.0,8.0,0.0
2757977,119324,prior,6,0,12,7.0,6046.0,9.0,0.0
1438555,119324,prior,7,1,14,30.0,5479.0,1.0,1.0
1438555,119324,prior,7,1,14,30.0,14947.0,2.0,1.0
1438555,119324,prior,7,1,14,30.0,26369.0,3.0,1.0
1438555,119324,prior,7,1,14,30.0,35628.0,4.0,1.0
1438555,119324,prior,7,1,14,30.0,44949.0,5.0,1.0
1438555,119324,prior,7,1,14,30.0,1511.0,6.0,1.0
1438555,119324,prior,7,1,14,30.0,24891.0,7.0,1.0
1438555,119324,prior,7,1,14,30.0,24852.0,8.0,0.0
1438555,119324,prior,7,1,14,30.0,8193.0,9.0,1.0
1438555,119324,prior,7,1,14,30.0,42265.0,10.0,1.0
1438555,119324,prior,7,1,14,30.0,8518.0,11.0,1.0
1438555,119324,prior,7,1,14,30.0,47766.0,12.0,1.0
1438555,119324,prior,7,1,14,30.0,651.0,13.0,0.0
1438555,119324,prior,7,1,14,30.0,2228.0,14.0,0.0
1438555,119324,prior,7,1,14,30.0,24489.0,15.0,0.0
1438555,119324,prior,7,1,14,30.0,21903.0,16.0,0.0
1438555,119324,prior,7,1,14,30.0,27156.0,17.0,0.0
1438555,119324,prior,7,1,14,30.0,276.0,18.0,0.0
1438555,119324,prior,7,1,14,30.0,30088.0,19.0,0.0
1438555,119324,prior,7,1,14,30.0,42093.0,20.0,0.0
1438555,119324,prior,7,1,14,30.0,45066.0,21.0,0.0
336693,119324,prior,8,0,17,13.0,21137.0,1.0,1.0
336693,119324,prior,8,0,17,13.0,8277.0,2.0,1.0
336693,119324,prior,8,0,17,13.0,5479.0,3.0,1.0
336693,119324,prior,8,0,17,13.0,14947.0,4.0,1.0
336693,119324,prior,8,0,17,13.0,26369.0,5.0,1.0
336693,119324,prior,8,0,17,13.0,35628.0,6.0,1.0
336693,119324,prior,8,0,17,13.0,44949.0,7.0,1.0
336693,119324,prior,8,0,17,13.0,1511.0,8.0,1.0
336693,119324,prior,8,0,17,13.0,24852.0,9.0,1.0
336693,119324,prior,8,0,17,13.0,8193.0,10.0,1.0
336693,119324,prior,8,0,17,13.0,42265.0,11.0,1.0
336693,119324,prior,8,0,17,13.0,47766.0,12.0,1.0
336693,119324,prior,8,0,17,13.0,2228.0,13.0,1.0
336693,119324,prior,8,0,17,13.0,24489.0,14.0,1.0
336693,119324,prior,8,0,17,13.0,21903.0,15.0,1.0
1415974,119324,prior,9,1,13,15.0,5479.0,1.0,1.0
1415974,119324,prior,9,1,13,15.0,35628.0,2.0,1.0
1415974,119324,prior,9,1,13,15.0,1511.0,3.0,1.0
1415974,119324,prior,9,1,13,15.0,42265.0,4.0,1.0
1415974,119324,prior,9,1,13,15.0,47766.0,5.0,1.0
1415974,119324,prior,9,1,13,15.0,21903.0,6.0,1.0
1415974,119324,prior,9,1,13,15.0,24489.0,7.0,1.0
1415974,119324,prior,9,1,13,15.0,2228.0,8.0,1.0
2912433,119324,train,10,1,7,7.0,42093.0,1.0,1.0
2912433,119324,train,10,1,7,7.0,5479.0,2.0,1.0
2912433,119324,train,10,1,7,7.0,35628.0,3.0,1.0
2912433,119324,train,10,1,7,7.0,24852.0,4.0,1.0
2912433,119324,train,10,1,7,7.0,14947.0,5.0,1.0
2912433,119324,train,10,1,7,7.0,44949.0,6.0,1.0
2912433,119324,train,10,1,7,7.0,26369.0,7.0,1.0
2912433,119324,train,10,1,7,7.0,42265.0,8.0,1.0
2912433,119324,train,10,1,7,7.0,24489.0,9.0,1.0
2912433,119324,train,10,1,7,7.0,2228.0,10.0,1.0
2912433,119324,train,10,1,7,7.0,21903.0,11.0,1.0
2912433,119324,train,10,1,7,7.0,45066.0,12.0,1.0
2912433,119324,train,10,1,7,7.0,46979.0,13.0,0.0
2912433,119324,train,10,1,7,7.0,31683.0,14.0,1.0
2912433,119324,train,10,1,7,7.0,21137.0,15.0,1.0
2912433,119324,train,10,1,7,7.0,4920.0,16.0,1.0
2912433,119324,train,10,1,7,7.0,33206.0,17.0,0.0
2912433,119324,train,10,1,7,7.0,43087.0,18.0,1.0
2912433,119324,train,10,1,7,7.0,17021.0,19.0,0.0
2912433,119324,train,10,1,7,7.0,31663.0,20.0,0.0
2912433,119324,train,10,1,7,7.0,47626.0,21.0,0.0
2912433,119324,train,10,1,7,7.0,46505.0,22.0,0.0
2912433,119324,train,10,1,7,7.0,24841.0,23.0,0.0
1874712,119566,prior,1,5,9,,24852.0,1.0,0.0
1874712,119566,prior,1,5,9,,19173.0,2.0,0.0
1874712,119566,prior,1,5,9,,17789.0,3.0,0.0
1874712,119566,prior,1,5,9,,5337.0,4.0,0.0
1874712,119566,prior,1,5,9,,22035.0,5.0,0.0
1874712,119566,prior,1,5,9,,24235.0,6.0,0.0
1874712,119566,prior,1,5,9,,47209.0,7.0,0.0
1874712,119566,prior,1,5,9,,3376.0,8.0,0.0
1874712,119566,prior,1,5,9,,44142.0,9.0,0.0
1874712,119566,prior,1,5,9,,26369.0,10.0,0.0
1874712,119566,prior,1,5,9,,43086.0,11.0,0.0
1874712,119566,prior,1,5,9,,39619.0,12.0,0.0
1874712,119566,prior,1,5,9,,278.0,13.0,0.0
1874712,119566,prior,1,5,9,,27845.0,14.0,0.0
2194455,119566,prior,2,5,18,30.0,17600.0,1.0,0.0
2194455,119566,prior,2,5,18,30.0,13740.0,2.0,0.0
2194455,119566,prior,2,5,18,30.0,47626.0,3.0,0.0
2194455,119566,prior,2,5,18,30.0,35898.0,4.0,0.0
2194455,119566,prior,2,5,18,30.0,28204.0,5.0,0.0
2194455,119566,prior,2,5,18,30.0,8424.0,6.0,0.0
2194455,119566,prior,2,5,18,30.0,10017.0,7.0,0.0
2194455,119566,prior,2,5,18,30.0,26638.0,8.0,0.0
2194455,119566,prior,2,5,18,30.0,21417.0,9.0,0.0
2692904,119566,prior,3,3,15,30.0,38739.0,1.0,0.0
2692904,119566,prior,3,3,15,30.0,10017.0,2.0,1.0
2692904,119566,prior,3,3,15,30.0,27845.0,3.0,1.0
2692904,119566,prior,3,3,15,30.0,28204.0,4.0,1.0
2692904,119566,prior,3,3,15,30.0,24622.0,5.0,0.0
2692904,119566,prior,3,3,15,30.0,44142.0,6.0,1.0
2692904,119566,prior,3,3,15,30.0,19173.0,7.0,1.0
2692904,119566,prior,3,3,15,30.0,23185.0,8.0,0.0
2692904,119566,prior,3,3,15,30.0,26369.0,9.0,1.0
2692904,119566,prior,3,3,15,30.0,15830.0,10.0,0.0
2692904,119566,prior,3,3,15,30.0,43920.0,11.0,0.0
134340,119566,train,4,6,17,17.0,17789.0,1.0,1.0
134340,119566,train,4,6,17,17.0,17600.0,2.0,1.0
134340,119566,train,4,6,17,17.0,19173.0,3.0,1.0
134340,119566,train,4,6,17,17.0,27845.0,4.0,1.0
134340,119566,train,4,6,17,17.0,47209.0,5.0,1.0
134340,119566,train,4,6,17,17.0,37067.0,6.0,0.0
134340,119566,train,4,6,17,17.0,16797.0,7.0,0.0
2631281,125312,prior,1,4,17,,24925.0,1.0,0.0
2631281,125312,prior,1,4,17,,2835.0,2.0,0.0
2631281,125312,prior,1,4,17,,16715.0,3.0,0.0
2631281,125312,prior,1,4,17,,33394.0,4.0,0.0
2631281,125312,prior,1,4,17,,4347.0,5.0,0.0
2631281,125312,prior,1,4,17,,22069.0,6.0,0.0
2631281,125312,prior,1,4,17,,24438.0,7.0,0.0
2631281,125312,prior,1,4,17,,26882.0,8.0,0.0
2631281,125312,prior,1,4,17,,44008.0,9.0,0.0
2631281,125312,prior,1,4,17,,27933.0,10.0,0.0
2631281,125312,prior,1,4,17,,24890.0,11.0,0.0
2631281,125312,prior,1,4,17,,28100.0,12.0,0.0
2631281,125312,prior,1,4,17,,40411.0,13.0,0.0
2631281,125312,prior,1,4,17,,27117.0,14.0,0.0
2631281,125312,prior,1,4,17,,9699.0,15.0,0.0
2631281,125312,prior,1,4,17,,6987.0,16.0,0.0
2631281,125312,prior,1,4,17,,10252.0,17.0,0.0
2631281,125312,prior,1,4,17,,12805.0,18.0,0.0
1807770,125312,prior,2,3,22,6.0,24925.0,1.0,1.0
1807770,125312,prior,2,3,22,6.0,22069.0,2.0,1.0
1807770,125312,prior,2,3,22,6.0,33394.0,3.0,1.0
1807770,125312,prior,2,3,22,6.0,4347.0,4.0,1.0
1807770,125312,prior,2,3,22,6.0,26288.0,5.0,0.0
1807770,125312,prior,2,3,22,6.0,13166.0,6.0,0.0
1807770,125312,prior,2,3,22,6.0,44008.0,7.0,1.0
1807770,125312,prior,2,3,22,6.0,43641.0,8.0,0.0
1807770,125312,prior,2,3,22,6.0,12805.0,9.0,1.0
1807770,125312,prior,2,3,22,6.0,37215.0,10.0,0.0
1807770,125312,prior,2,3,22,6.0,20955.0,11.0,0.0
1807770,125312,prior,2,3,22,6.0,30183.0,12.0,0.0
1807770,125312,prior,2,3,22,6.0,39381.0,13.0,0.0
1807770,125312,prior,2,3,22,6.0,7631.0,14.0,0.0
1807770,125312,prior,2,3,22,6.0,32465.0,15.0,0.0
1807770,125312,prior,2,3,22,6.0,24097.0,16.0,0.0
1807770,125312,prior,2,3,22,6.0,2103.0,17.0,0.0
2412604,125312,prior,3,1,16,12.0,24925.0,1.0,1.0
2412604,125312,prior,3,1,16,12.0,22069.0,2.0,1.0
2412604,125312,prior,3,1,16,12.0,5770.0,3.0,0.0
2412604,125312,prior,3,1,16,12.0,1464.0,4.0,0.0
2412604,125312,prior,3,1,16,12.0,28132.0,5.0,0.0
2412604,125312,prior,3,1,16,12.0,18352.0,6.0,0.0
2412604,125312,prior,3,1,16,12.0,27933.0,7.0,1.0
2412604,125312,prior,3,1,16,12.0,26604.0,8.0,0.0
2412604,125312,prior,3,1,16,12.0,7631.0,9.0,1.0
2412604,125312,prior,3,1,16,12.0,32465.0,10.0,1.0
2412604,125312,prior,3,1,16,12.0,49615.0,11.0,0.0
2412604,125312,prior,3,1,16,12.0,35199.0,12.0,0.0
2412604,125312,prior,3,1,16,12.0,37654.0,13.0,0.0
2412604,125312,prior,3,1,16,12.0,17200.0,14.0,0.0
2412604,125312,prior,3,1,16,12.0,28937.0,15.0,0.0
2412604,125312,prior,3,1,16,12.0,24236.0,16.0,0.0
2412604,125312,prior,3,1,16,12.0,6568.0,17.0,0.0
2412604,125312,prior,3,1,16,12.0,14536.0,18.0,0.0
2412604,125312,prior,3,1,16,12.0,17303.0,19.0,0.0
2412604,125312,prior,3,1,16,12.0,24890.0,20.0,1.0
2412604,125312,prior,3,1,16,12.0,13166.0,21.0,1.0
2412604,125312,prior,3,1,16,12.0,40706.0,22.0,0.0
2412604,125312,prior,3,1,16,12.0,26298.0,23.0,0.0
2412604,125312,prior,3,1,16,12.0,1408.0,24.0,0.0
2412604,125312,prior,3,1,16,12.0,10252.0,25.0,1.0
2412604,125312,prior,3,1,16,12.0,27102.0,26.0,0.0
2055680,125312,prior,4,1,21,7.0,19202.0,1.0,0.0
2055680,125312,prior,4,1,21,7.0,13708.0,2.0,0.0
2055680,125312,prior,4,1,21,7.0,29352.0,3.0,0.0
2055680,125312,prior,4,1,21,7.0,48295.0,4.0,0.0
2055680,125312,prior,4,1,21,7.0,35808.0,5.0,0.0
2055680,125312,prior,4,1,21,7.0,7631.0,6.0,1.0
2055680,125312,prior,4,1,21,7.0,27104.0,7.0,0.0
2055680,125312,prior,4,1,21,7.0,43772.0,8.0,0.0
2055680,125312,prior,4,1,21,7.0,13166.0,9.0,1.0
2055680,125312,prior,4,1,21,7.0,24925.0,10.0,1.0
2055680,125312,prior,4,1,21,7.0,22069.0,11.0,1.0
2055680,125312,prior,4,1,21,7.0,14080.0,12.0,0.0
2055680,125312,prior,4,1,21,7.0,38029.0,13.0,0.0
2055680,125312,prior,4,1,21,7.0,36337.0,14.0,0.0
2055680,125312,prior,4,1,21,7.0,14509.0,15.0,0.0
2055680,125312,prior,4,1,21,7.0,25138.0,16.0,0.0
2055680,125312,prior,4,1,21,7.0,12805.0,17.0,1.0
2055680,125312,prior,4,1,21,7.0,27069.0,18.0,0.0
3050174,125312,prior,5,1,19,7.0,14161.0,1.0,0.0
3050174,125312,prior,5,1,19,7.0,2835.0,2.0,1.0
3050174,125312,prior,5,1,19,7.0,33394.0,3.0,1.0
3050174,125312,prior,5,1,19,7.0,26288.0,4.0,1.0
3050174,125312,prior,5,1,19,7.0,49615.0,5.0,1.0
3050174,125312,prior,5,1,19,7.0,35199.0,6.0,1.0
3050174,125312,prior,5,1,19,7.0,10252.0,7.0,1.0
3050174,125312,prior,5,1,19,7.0,41223.0,8.0,0.0
3050174,125312,prior,5,1,19,7.0,7631.0,9.0,1.0
3050174,125312,prior,5,1,19,7.0,13166.0,10.0,1.0
3050174,125312,prior,5,1,19,7.0,24925.0,11.0,1.0
3050174,125312,prior,5,1,19,7.0,22069.0,12.0,1.0
111747,125312,prior,6,5,1,4.0,44375.0,1.0,0.0
111747,125312,prior,6,5,1,4.0,1464.0,2.0,1.0
111747,125312,prior,6,5,1,4.0,18352.0,3.0,1.0
111747,125312,prior,6,5,1,4.0,28132.0,4.0,1.0
111747,125312,prior,6,5,1,4.0,43279.0,5.0,0.0
111747,125312,prior,6,5,1,4.0,25138.0,6.0,1.0
111747,125312,prior,6,5,1,4.0,44323.0,7.0,0.0
111747,125312,prior,6,5,1,4.0,48672.0,8.0,0.0
111747,125312,prior,6,5,1,4.0,15200.0,9.0,0.0
111747,125312,prior,6,5,1,4.0,35469.0,10.0,0.0
111747,125312,prior,6,5,1,4.0,5994.0,11.0,0.0
111747,125312,prior,6,5,1,4.0,43772.0,12.0,1.0
111747,125312,prior,6,5,1,4.0,1408.0,13.0,1.0
111747,125312,prior,6,5,1,4.0,11696.0,14.0,0.0
111747,125312,prior,6,5,1,4.0,4421.0,15.0,0.0
111747,125312,prior,6,5,1,4.0,8590.0,16.0,0.0
111747,125312,prior,6,5,1,4.0,22795.0,17.0,0.0
